Name,Time,Cumulative PnL
V2Test9,2021-Nov-05 16:49:42.994151,-16.184252
V2Test9,2021-Nov-05 16:50:43.445598,-16.184252
V2Test9,2021-Nov-05 16:51:44.287080,-16.184252
V2Test9,2021-Nov-05 16:52:45.899747,-16.184252
V2Test9,2021-Nov-05 16:53:47.034823,-16.184252
V2Test9,2021-Nov-05 16:54:47.873027,-16.184252
V2Test9,2021-Nov-05 16:55:48.804996,-16.184252
V2Test9,2021-Nov-05 16:56:50.287300,-16.184252
V2Test9,2021-Nov-05 16:57:51.264289,-16.184252
V2Test9,2021-Nov-05 16:58:52.248112,-16.184252
V2Test9,2021-Nov-05 16:59:53.152399,-16.184252
V2Test9,2021-Nov-05 17:00:53.926372,-16.184252
V2Test9,2021-Nov-05 17:01:54.560137,-16.184252
V2Test9,2021-Nov-05 17:02:56.325744,-16.184252
V2Test9,2021-Nov-05 17:03:57.109029,-16.184252
V2Test9,2021-Nov-05 17:04:58.489096,-16.184252
V2Test9,2021-Nov-05 17:06:00.105564,-16.184252
V2Test9,2021-Nov-05 17:07:01.271568,-16.184252
V2Test9,2021-Nov-05 17:08:02.338263,-16.184252
V2Test9,2021-Nov-05 17:09:03.756524,-16.184252
V2Test9,2021-Nov-05 17:10:04.384569,-16.184252
V2Test9,2021-Nov-05 17:11:05.006476,-16.184252
V2Test9,2021-Nov-05 17:12:05.917146,-16.184252
V2Test9,2021-Nov-05 17:13:07.107760,-16.184252
V2Test9,2021-Nov-05 17:14:07.861814,-16.184252
V2Test9,2021-Nov-05 17:15:08.727611,-16.184252
V2Test9,2021-Nov-05 17:16:09.140782,-16.184252
V2Test9,2021-Nov-05 17:17:10.155793,-16.184252
V2Test9,2021-Nov-05 17:18:10.512498,-16.184252
V2Test9,2021-Nov-05 17:19:11.487116,-16.184252
V2Test9,2021-Nov-05 17:20:13.230056,-16.184252
V2Test9,2021-Nov-05 17:21:14.148082,-16.184252
V2Test9,2021-Nov-05 17:22:14.461051,-16.184252
V2Test9,2021-Nov-05 17:23:15.574982,-16.184252
V2Test9,2021-Nov-05 17:24:17.037168,-16.184252
V2Test9,2021-Nov-05 17:25:18.564236,-16.184252
V2Test9,2021-Nov-05 17:26:19.521101,-16.184252
V2Test9,2021-Nov-05 17:27:19.938472,-16.184252
V2Test9,2021-Nov-05 17:28:20.670375,-16.184252
V2Test9,2021-Nov-05 17:29:21.133679,-16.184252
V2Test9,2021-Nov-05 17:30:21.436264,-16.184252
V2Test9,2021-Nov-05 17:31:21.764105,-16.184252
V2Test9,2021-Nov-05 17:32:22.232256,-16.184252
V2Test9,2021-Nov-05 17:33:22.766704,-16.184252
V2Test9,2021-Nov-05 17:34:24.315631,-16.184252
V2Test9,2021-Nov-05 17:35:26.861990,-16.184252
V2Test9,2021-Nov-05 17:36:28.035565,-16.184252
V2Test9,2021-Nov-05 17:37:29.183268,-16.184252
V2Test9,2021-Nov-05 17:38:30.162757,-16.184252
V2Test9,2021-Nov-05 17:39:30.820600,-16.184252
V2Test9,2021-Nov-05 17:40:32.331319,-16.184252
V2Test9,2021-Nov-05 17:41:33.120033,-16.184252
V2Test9,2021-Nov-05 17:42:35.503494,-16.184252
V2Test9,2021-Nov-05 17:43:37.493853,-16.184252
V2Test9,2021-Nov-05 17:44:39.344316,-16.184252
V2Test9,2021-Nov-05 17:45:40.330978,-16.184252
V2Test9,2021-Nov-05 17:46:41.202237,-16.184252
V2Test9,2021-Nov-05 17:47:41.523514,-16.184252
V2Test9,2021-Nov-05 17:48:42.595601,-16.184252
V2Test9,2021-Nov-05 17:49:43.384301,-16.184252
V2Test9,2021-Nov-05 17:50:45.124614,-16.184252
V2Test9,2021-Nov-05 17:51:45.421548,-16.184252
V2Test9,2021-Nov-05 17:52:46.398718,-16.184252
V2Test9,2021-Nov-05 17:53:47.731644,-16.184252
V2Test9,2021-Nov-05 17:54:48.508185,-16.184252
V2Test9,2021-Nov-05 17:55:48.944070,-16.184252
V2Test9,2021-Nov-05 17:56:49.858556,-16.184252
V2Test9,2021-Nov-05 17:57:50.938770,-16.184252
V2Test9,2021-Nov-05 17:58:53.207049,-16.184252
V2Test9,2021-Nov-05 17:59:55.413772,-16.184252
V2Test9,2021-Nov-05 18:00:55.856398,-16.184252
V2Test9,2021-Nov-05 18:01:56.419677,-16.184252
V2Test9,2021-Nov-05 18:02:57.973978,-16.184252
V2Test9,2021-Nov-05 18:03:58.246966,-16.184252
V2Test9,2021-Nov-05 18:04:59.373460,-16.184252
V2Test9,2021-Nov-05 18:06:00.352158,-16.184252
V2Test9,2021-Nov-05 18:07:01.330848,-16.184252
V2Test9,2021-Nov-05 18:08:02.931750,-16.321651
V2Test9,2021-Nov-05 18:09:03.598641,-16.321651
V2Test9,2021-Nov-05 18:10:04.043833,-16.321651
V2Test9,2021-Nov-05 18:11:04.496911,-16.321651
V2Test9,2021-Nov-05 18:12:04.921256,-16.321651
V2Test9,2021-Nov-05 18:13:05.401382,-16.321651
V2Test9,2021-Nov-05 18:14:06.729061,-16.321651
V2Test9,2021-Nov-05 18:15:08.076668,-16.321651
V2Test9,2021-Nov-05 18:16:08.798240,-16.321651
V2Test9,2021-Nov-05 18:17:09.072101,-16.321651
V2Test9,2021-Nov-05 18:18:09.545236,-16.321651
V2Test9,2021-Nov-05 18:19:11.217459,-16.321651
V2Test9,2021-Nov-05 18:20:12.383712,-16.321651
V2Test9,2021-Nov-05 18:21:15.062255,-16.321651
V2Test9,2021-Nov-05 18:22:16.121501,-16.321651
V2Test9,2021-Nov-05 18:23:17.103504,-16.321651
V2Test9,2021-Nov-05 18:24:17.877859,-16.321651
V2Test9,2021-Nov-05 18:25:19.458749,-16.321651
V2Test9,2021-Nov-05 18:26:20.190593,-16.321651
V2Test9,2021-Nov-05 18:27:20.576801,-16.321651
V2Test9,2021-Nov-05 18:28:21.879142,-16.321651
V2Test9,2021-Nov-05 18:29:23.831500,-16.321651
V2Test9,2021-Nov-05 18:30:24.668752,-16.321651
V2Test9,2021-Nov-05 18:31:26.492098,-16.321651
V2Test9,2021-Nov-05 18:32:28.069104,-16.321651
V2Test9,2021-Nov-05 18:33:29.207142,-16.321651
V2Test9,2021-Nov-05 18:34:31.033313,-16.321651
V2Test9,2021-Nov-05 18:35:31.343107,-16.321651
V2Test9,2021-Nov-05 18:36:32.046903,-16.321651
V2Test9,2021-Nov-05 18:37:33.002810,-16.321651
V2Test9,2021-Nov-05 18:38:34.523877,-16.321651
V2Test9,2021-Nov-05 18:39:35.960569,-16.321651
V2Test9,2021-Nov-05 18:40:38.151389,-16.321651
V2Test9,2021-Nov-05 18:41:38.449993,-16.321651
V2Test9,2021-Nov-05 18:42:39.544332,-16.321651
V2Test9,2021-Nov-05 18:43:40.826328,-16.321651
V2Test9,2021-Nov-05 18:44:42.135269,-16.321651
V2Test9,2021-Nov-05 18:45:44.437808,-16.321651
V2Test9,2021-Nov-05 18:46:45.359675,-16.321651
V2Test9,2021-Nov-05 18:47:46.301995,-16.321651
V2Test9,2021-Nov-05 18:48:47.850342,-16.321651
V2Test9,2021-Nov-05 18:49:50.002150,-16.321651
V2Test9,2021-Nov-05 18:50:51.171319,-16.321651
V2Test9,2021-Nov-05 18:51:53.203373,-16.432851
V2Test9,2021-Nov-05 18:52:54.057410,-16.349064
V2Test9,2021-Nov-05 18:53:55.345267,-16.349064
V2Test9,2021-Nov-05 18:54:55.940728,-16.349064
V2Test9,2021-Nov-05 18:55:57.835859,-16.349064
V2Test9,2021-Nov-05 18:56:59.145648,-16.349064
V2Test9,2021-Nov-05 18:58:00.678800,-16.349064
V2Test9,2021-Nov-05 18:59:01.941102,-16.349064
V2Test9,2021-Nov-05 19:00:04.025060,-16.349064
V2Test9,2021-Nov-05 19:01:05.279905,-16.349064
V2Test9,2021-Nov-05 19:02:08.869981,-16.349064
V2Test9,2021-Nov-05 19:03:09.343545,-16.349064
V2Test9,2021-Nov-05 19:04:10.447281,-16.349064
V2Test9,2021-Nov-05 19:05:10.998534,-16.349064
V2Test9,2021-Nov-05 19:06:11.515330,-16.349064
V2Test9,2021-Nov-05 19:07:11.909445,-16.349064
V2Test9,2021-Nov-05 19:08:13.115983,-16.349064
V2Test9,2021-Nov-05 19:09:13.611158,-16.349064
V2Test9,2021-Nov-05 19:10:15.683316,-16.349064
V2Test9,2021-Nov-05 19:11:22.411699,-16.349064
V2Test9,2021-Nov-05 19:12:24.138842,-16.349064
V2Test9,2021-Nov-05 19:13:24.712477,-16.349064
V2Test9,2021-Nov-05 19:14:25.123353,-16.349064
V2Test9,2021-Nov-05 19:15:25.996016,-16.349064
V2Test9,2021-Nov-05 19:16:26.759959,-16.349064
V2Test9,2021-Nov-05 19:17:27.718237,-16.349064
V2Test9,2021-Nov-05 19:18:29.562575,-16.349064
V2Test9,2021-Nov-05 19:19:29.999522,-16.349064
V2Test9,2021-Nov-05 19:20:30.364883,-16.349064
V2Test9,2021-Nov-05 19:21:31.080331,-16.349064
V2Test9,2021-Nov-05 19:22:31.247986,-16.349064
V2Test9,2021-Nov-05 19:23:31.800423,-16.349064
V2Test9,2021-Nov-05 19:24:32.776164,-16.349064
V2Test9,2021-Nov-05 19:25:33.045423,-16.349064
V2Test9,2021-Nov-05 19:26:34.210747,-16.349064
V2Test9,2021-Nov-05 19:27:34.842471,-16.349064
V2Test9,2021-Nov-05 19:28:35.637762,-16.349064
V2Test9,2021-Nov-05 19:29:37.131414,-16.349064
V2Test9,2021-Nov-05 19:30:37.441844,-16.349064
V2Test9,2021-Nov-05 19:31:38.313884,-16.346460
V2Test9,2021-Nov-05 19:32:38.498035,-16.346460
V2Test9,2021-Nov-05 19:33:40.264327,-16.346460
V2Test9,2021-Nov-05 19:34:40.399044,-16.346460
V2Test9,2021-Nov-05 19:35:41.211288,-16.346460
V2Test9,2021-Nov-05 19:36:41.805199,-16.346460
V2Test9,2021-Nov-05 19:37:42.453347,-16.346460
V2Test9,2021-Nov-05 19:38:43.022237,-16.346460
V2Test9,2021-Nov-05 19:39:43.783141,-16.346460
V2Test9,2021-Nov-05 19:40:44.149363,-16.346460
V2Test9,2021-Nov-05 19:41:44.923963,-16.346460
V2Test9,2021-Nov-05 19:42:46.037035,-16.346460
V2Test9,2021-Nov-05 19:43:46.955973,-16.346460
V2Test9,2021-Nov-05 19:44:47.215746,-16.346460
V2Test9,2021-Nov-05 19:45:47.772176,-16.346460
V2Test9,2021-Nov-05 19:46:48.979912,-16.346460
V2Test9,2021-Nov-05 19:47:50.604677,-16.346460
V2Test9,2021-Nov-05 19:48:51.341950,-16.346460
V2Test9,2021-Nov-05 19:49:52.049574,-16.346460
V2Test9,2021-Nov-05 19:50:52.432943,-16.346460
V2Test9,2021-Nov-05 19:51:53.525548,-16.346460
V2Test9,2021-Nov-05 19:52:54.016962,-16.346460
V2Test9,2021-Nov-05 19:53:54.183955,-16.346460
V2Test9,2021-Nov-05 19:54:54.681716,-16.346460
V2Test9,2021-Nov-05 19:55:55.044416,-16.346460
V2Test9,2021-Nov-05 19:56:55.676604,-16.346460
V2Test9,2021-Nov-05 19:57:56.504797,-16.346460
V2Test9,2021-Nov-05 19:58:56.708368,-16.346460
V2Test9,2021-Nov-05 19:59:57.265703,-16.346460
V2Test9,2021-Nov-05 21:00:00.038457,-16.346460
V2Test9,2021-Nov-06 04:00:00,-16.346460
